fasta_descriptor
sp|Cont_Q15323|K1H1_HUMAN
sp|Cont_Q2M2I5|K1C24_HUMAN
tr|Cont_Q3KNV1|Q3KNV1_HUMAN
sp|Cont_Q3LHN0|KR251_HUMAN
sp|Cont_Q3LHN1|KR213_HUMAN
sp|Cont_Q3LHN2|KR192_HUMAN
sp|Cont_Q3LI54|KR198_HUMAN
sp|Cont_Q3LI58|KR211_HUMAN
sp|Cont_Q3LI59|KR212_HUMAN
sp|Cont_Q3LI61|KR202_HUMAN
sp|Cont_Q3LI63|KR201_HUMAN
sp|Cont_Q3LI64|KRA61_HUMAN
sp|Cont_Q3LI66|KRA62_HUMAN
sp|Cont_Q3LI67|KRA63_HUMAN
sp|Cont_Q3LI70|KR196_HUMAN
sp|Cont_Q3LI72|KR195_HUMAN
sp|Cont_Q3LI73|KR194_HUMAN
sp|Cont_Q3LI76|KR151_HUMAN
sp|Cont_Q3LI77|KR134_HUMAN
sp|Cont_Q3LI81|KR271_HUMAN
sp|Cont_Q3LI83|KR241_HUMAN
sp|Cont_Q3MIV0|KR221_HUMAN
sp|Cont_Q3SY46|KR133_HUMAN
sp|Cont_Q3SY84|K2C71_HUMAN
sp|Cont_Q3SYF9|KR197_HUMAN
sp|Cont_Q52LG2|KR132_HUMAN
sp|Cont_Q5D862|FILA2_HUMAN
sp|Cont_Q5XKE5|K2C79_HUMAN
sp|Cont_Q6A162|K1C40_HUMAN
sp|Cont_Q6A163|K1C39_HUMAN
sp|Cont_Q6E0U4|DMKN_HUMAN
sp|Cont_Q6KB66|K2C80_HUMAN
sp|Cont_Q6L8G4|KR511_HUMAN
sp|Cont_Q6L8G5|KR510_HUMAN
sp|Cont_Q6L8G8|KRA57_HUMAN
sp|Cont_Q6L8G9|KRA56_HUMAN
sp|Cont_Q6L8H1|KRA54_HUMAN
sp|Cont_Q6L8H2|KRA53_HUMAN
sp|Cont_Q6L8H4|KRA51_HUMAN
sp|Cont_Q6PEX3|KR261_HUMAN
sp|Cont_Q701N2|KRA55_HUMAN
sp|Cont_Q701N4|KRA52_HUMAN
sp|Cont_Q7RTS7|K2C74_HUMAN
sp|Cont_Q7Z3Y7|K1C28_HUMAN
sp|Cont_Q7Z3Y8|K1C27_HUMAN
sp|Cont_Q7Z3Y9|K1C26_HUMAN
sp|Cont_Q7Z3Z0|K1C25_HUMAN
sp|Cont_Q7Z4W3|KR193_HUMAN
sp|Cont_Q7Z794|K2C1B_HUMAN
sp|Cont_Q86Y46|K2C73_HUMAN
sp|Cont_Q86YZ3|HORN_HUMAN
sp|Cont_Q8IUB9|KR191_HUMAN
sp|Cont_Q8IUC0|KR131_HUMAN
sp|Cont_Q8IUC1|KR111_HUMAN
sp|Cont_Q8IUC2|KRA81_HUMAN
sp|Cont_Q8IUC3|KRA71_HUMAN
sp|Cont_Q8IUG1|KRA13_HUMAN
sp|Cont_Q8N1A0|KT222_HUMAN
sp|Cont_Q8N1N4|K2C78_HUMAN
sp|Cont_Q92764|KRT35_HUMAN
sp|Cont_Q99456|K1C12_HUMAN
sp|Cont_Q9BQ66|KR412_HUMAN
sp|Cont_Q9BYP8|KR171_HUMAN
sp|Cont_Q9BYP9|KRA99_HUMAN
sp|Cont_Q9BYQ0|KRA98_HUMAN
sp|Cont_Q9BYQ2|KRA94_HUMAN
sp|Cont_Q9BYQ3|KRA93_HUMAN
sp|Cont_Q9BYQ4|KRA92_HUMAN
sp|Cont_Q9BYQ5|KRA46_HUMAN
sp|Cont_Q9BYQ6|KR411_HUMAN
sp|Cont_Q9BYQ7|KRA41_HUMAN
sp|Cont_Q9BYQ8|KRA49_HUMAN
sp|Cont_Q9BYQ9|KRA48_HUMAN
sp|Cont_Q9BYR0|KRA47_HUMAN
sp|Cont_Q9BYR2|KRA45_HUMAN
sp|Cont_Q9BYR3|KRA44_HUMAN
sp|Cont_Q9BYR4|KRA43_HUMAN
sp|Cont_Q9BYR5|KRA42_HUMAN
sp|Cont_Q9BYR6|KRA33_HUMAN
sp|Cont_Q9BYR7|KRA32_HUMAN
sp|Cont_Q9BYR8|KRA31_HUMAN
sp|Cont_Q9BYR9|KRA24_HUMAN
sp|Cont_Q9BYS1|KRA15_HUMAN
sp|Cont_Q9BYT5|KRA22_HUMAN
sp|Cont_Q9BYU5|KRA21_HUMAN
sp|Cont_Q9C075|K1C23_HUMAN
sp|Cont_Q9NSB2|KRT84_HUMAN
sp|Cont_Q9NSB4|KRT82_HUMAN
sp|Cont_P15252|REF_HEVBR
sp|Cont_O82803|SRPP_HEVBR
tr|Cont_Q1WEI2|Q1WEI2_PSEAI
sp|Cont_Q61765|K1H1_MOUSE
sp|Cont_Q62168|K1H2_MOUSE
sp|Cont_Q9D646|KRT34_MOUSE
sp|Cont_Q497I4|KRT35_MOUSE
sp|Cont_P02535|K1C10_MOUSE
sp|Cont_P08730|K1C13_MOUSE
sp|Cont_Q9Z2K1|K1C16_MOUSE
sp|Cont_Q9QWL7|K1C17_MOUSE
sp|Cont_P05784|K1C18_MOUSE
sp|Cont_P19001|K1C19_MOUSE
sp|Cont_Q9D312|K1C20_MOUSE
sp|Cont_Q99PS0|K1C23_MOUSE
sp|Cont_Q6IFX4|K1C39_MOUSE
sp|Cont_Q6IFX2|K1C42_MOUSE
sp|Cont_Q6IFZ6|K2C1B_MOUSE
sp|Cont_Q3TTY5|K22E_MOUSE
sp|Cont_P07744|K2C4_MOUSE
sp|Cont_Q922U2|K2C5_MOUSE
sp|Cont_P50446|K2C6A_MOUSE
sp|Cont_Q9DCV7|K2C7_MOUSE
sp|Cont_Q9R0H5|K2C71_MOUSE
sp|Cont_Q6IME9|K2C72_MOUSE
sp|Cont_Q6NXH9|K2C73_MOUSE
sp|Cont_Q8BGZ7|K2C75_MOUSE
sp|Cont_Q8VED5|K2C79_MOUSE
sp|Cont_Q0VBK2|K2C80_MOUSE
sp|Cont_P00330|ADH1_YEAST
sp|Cont_P00004|CYC_HORSE
sp|Cont_P00883|ALDOA_RABIT
sp|Cont_P32503|GAG_SCVLA
sp|Cont_P68082|MYG_HORSE
sp|Cont_P01012|OVAL_CHICK
sp|Cont_Q9R4J4|ASPN_PSEFR
sp|Cont_Q32KY0|APOD_BOVIN
sp|Cont_Q2KIX7|HP251_BOVIN
sp|Cont_O02659|MBL2_BOVIN
sp|Cont_Q24K22|HGFL_BOVIN
sp|Cont_Q2KJ39|RCN3_BOVIN
sp|Cont_Q9TTK6|AOC3_BOVIN
sp|Cont_P68103|EF1A1_BOVIN
sp|Cont_P12260|F13A_BOVIN
sp|Cont_P31836|NCAM1_BOVIN
sp|Cont_P42916|CL43_BOVIN
sp|Cont_P80109|PHLD_BOVIN
sp|Cont_Q29437|AOCX_BOVIN
sp|Cont_Q8SPP7|PGRP1_BOVIN
sp|Cont_Q3SYV4|CAP1_BOVIN
sp|Cont_Q9TTJ5|RGN_BOVIN
sp|Cont_A2I7N2|SPA36_BOVIN
sp|Cont_A6QPQ2|SPA38_BOVIN
sp|Cont_A7E3W2|LG3BP_BOVIN
sp|Cont_G3MYZ3|AFAM_BOVIN
sp|Cont_O46375|TTHY_BOVIN
sp|Cont_P00741|FA9_BOVIN
sp|Cont_P00743|FA10_BOVIN
sp|Cont_P00745|PROC_BOVIN
sp|Cont_P01017|ANGT_BOVIN
sp|Cont_P01035|CYTC_BOVIN
sp|Cont_P01267|THYG_BOVIN
sp|Cont_P02453|CO1A1_BOVIN
sp|Cont_P02465|CO1A2_BOVIN
sp|Cont_P07589|FINC_BOVIN
sp|Cont_P08169|MPRI_BOVIN
sp|Cont_P12799|FIBG_BOVIN
sp|Cont_P13384|IBP2_BOVIN
sp|Cont_P13605|FMOD_BOVIN
sp|Cont_P18902|RET4_BOVIN
sp|Cont_P33433|HRG_BOVIN
sp|Cont_P55906|BGH3_BOVIN
sp|Cont_P60712|ACTB_BOVIN
sp|Cont_P63103|1433Z_BOVIN
sp|Cont_P68138|ACTS_BOVIN
sp|Cont_P80012|VWF_BOVIN
sp|Cont_P81187|CFAB_BOVIN
sp|Cont_P81948|TBA4A_BOVIN
sp|Cont_P98140|FA12_BOVIN
sp|Cont_Q28106|CNTN1_BOVIN
sp|Cont_Q28178|TSP1_BOVIN
sp|Cont_Q2HJ86|TBA1D_BOVIN
sp|Cont_Q2KJ63|KLKB1_BOVIN
sp|Cont_Q2KJD0|TBB5_BOVIN
sp|Cont_Q3SWW8|TSP4_BOVIN
sp|Cont_Q3ZCH5|ZA2G_BOVIN
sp|Cont_Q58CQ9|VNN1_BOVIN
sp|Cont_Q5E9B1|LDHB_BOVIN
sp|Cont_Q5E9Z2|HABP2_BOVIN
sp|Cont_Q5NTB3|FA11_BOVIN
sp|Cont_Q6URK6|CADH5_BOVIN
sp|Cont_Q9XSJ4|ENOA_BOVIN
sp|Cont_A2I7N0|SPA34_BOVIN
sp|Cont_A2I7N1|SPA35_BOVIN
sp|Cont_A2I7N3|SPA37_BOVIN
sp|Cont_E1BF81|CBG_BOVIN
sp|Cont_P00735|THRB_BOVIN
sp|Cont_P00978|AMBP_BOVIN
sp|Cont_P01044|KNG1_BOVIN
sp|Cont_P01045|KNG2_BOVIN
sp|Cont_P01966|HBA_BOVIN
sp|Cont_P02070|HBB_BOVIN
sp|Cont_P02081|HBBF_BOVIN
sp|Cont_P02584|PROF1_BOVIN
sp|Cont_P02672|FIBA_BOVIN
sp|Cont_P02676|FIBB_BOVIN
sp|Cont_P07224|PROS_BOVIN
sp|Cont_P17690|APOH_BOVIN
sp|Cont_P17697|CLUS_BOVIN
sp|Cont_P28800|A2AP_BOVIN
sp|Cont_P35445|COMP_BOVIN
sp|Cont_P41361|ANT3_BOVIN
sp|Cont_P50448|F12AI_BOVIN
sp|Cont_P56652|ITIH3_BOVIN
sp|Cont_P81644|APOA2_BOVIN
sp|Cont_Q03247|APOE_BOVIN
sp|Cont_Q05443|LUM_BOVIN
sp|Cont_Q28065|C4BPA_BOVIN
sp|Cont_Q28085|CFAH_BOVIN
sp|Cont_Q28107|FA5_BOVIN
sp|Cont_Q29RQ1|CO7_BOVIN
sp|Cont_Q2KIG3|CBPB2_BOVIN
sp|Cont_Q2KIS7|TETN_BOVIN
sp|Cont_Q2KIU3|HP252_BOVIN
sp|Cont_Q2KJF1|A1BG_BOVIN
sp|Cont_Q32PJ2|APOA4_BOVIN
sp|Cont_Q3MHN2|CO9_BOVIN
sp|Cont_Q3MHN5|VTDB_BOVIN
sp|Cont_Q3SX14|GELS_BOVIN
sp|Cont_Q3T052|ITIH4_BOVIN
sp|Cont_Q3Y5Z3|ADIPO_BOVIN
sp|Cont_Q58D62|FETUB_BOVIN
sp|Cont_Q95121|PEDF_BOVIN
sp|Cont_Q95M17|CHIA_BOVIN
sp|Cont_Q9N2I2|IPSP_BOVIN
sp|Cont_Q9TT36|THBG_BOVIN
sp|Cont_Q9TTE1|SPA31_BOVIN
tr|Cont_A0A3Q1M032|A0A3Q1M032_BOVIN
tr|Cont_A0A3Q1MJB2|A0A3Q1MJB2_BOVIN
tr|Cont_A5PJ69|A5PJ69_BOVIN
tr|Cont_E1BCW0|E1BCW0_BOVIN
tr|Cont_E1BJK2|E1BJK2_BOVIN
tr|Cont_G3N188|G3N188_BOVIN
tr|Cont_G5E513|G5E513_BOVIN
tr|Cont_Q1A7A4|Q1A7A4_BOVIN
tr|Cont_Q1RMN8|Q1RMN8_BOVIN
tr|Cont_Q2KIF2|Q2KIF2_BOVIN
tr|Cont_Q2KIH2|Q2KIH2_BOVIN
sp|Cont_Q2KIT0|HP20_BOVIN
sp|Cont_Q2KJ83|CBPN_BOVIN
tr|Cont_Q2KJC7|Q2KJC7_BOVIN
tr|Cont_Q2TBQ1|Q2TBQ1_BOVIN
tr|Cont_Q32PI4|Q32PI4_BOVIN
tr|Cont_Q3MHH8|Q3MHH8_BOVIN
tr|Cont_Q3ZBS7|Q3ZBS7_BOVIN
tr|Cont_Q6T181|Q6T181_BOVIN
sp|Cont_P02769|ALBU_BOVIN
sp|Cont_Q3SZR3|A1AG_BOVIN
sp|Cont_P34955|A1AT_BOVIN
sp|Cont_P12763|FETUA_BOVIN
sp|Cont_Q7SIH1|A2MG_BOVIN
sp|Cont_Q3SZ57|FETA_BOVIN
sp|Cont_P00711|LALBA_BOVIN
sp|Cont_P02662|CASA1_BOVIN
sp|Cont_P02663|CASA2_BOVIN
sp|Cont_Q29463|TRY2_BOVIN
sp|Cont_P15497|APOA1_BOVIN
sp|Cont_P02666|CASB_BOVIN
sp|Cont_P02754|LACB_BOVIN
tr|Cont_Q3KUS7|Q3KUS7_BOVIN
sp|Cont_P00921|CAH2_BOVIN
sp|Cont_P00760|TRY1_BOVIN
sp|Cont_P00766|CTRA_BOVIN
sp|Cont_P00767|CTRB_BOVIN
sp|Cont_P04258|CO3A1_BOVIN
sp|Cont_Q2UVX4|CO3_BOVIN
sp|Cont_P01030|CO4_BOVIN
sp|Cont_P62894|CYC_BOVIN
sp|Cont_Q3ZBD7|G6PI_BOVIN
sp|Cont_P00366|DHE3_BOVIN
sp|Cont_Q3SZV7|HEMO_BOVIN
tr|Cont_Q05B55|Q05B55_BOVIN
sp|Cont_Q0VCM5|ITIH1_BOVIN
sp|Cont_P02668|CASK_BOVIN
sp|Cont_P67983|MT1A_BOVIN
sp|Cont_Q2YDI2|ORC4_BOVIN
sp|Cont_P31096|OSTP_BOVIN
sp|Cont_P00792|PEPA_BOVIN
sp|Cont_P06868|PLMN_BOVIN
sp|Cont_P02777|PLF4_BOVIN
sp|Cont_Q29443|TRFE_BOVIN
tr|Cont_Q2HJF0|Q2HJF0_BOVIN
sp|Cont_P21752|TYB10_BOVIN
sp|Cont_Q5KR48|TPM2_BOVIN
tr|Cont_A0A3Q1M3L6|A0A3Q1M3L6_BOVIN
sp|Cont_O77727|K1C15_SHEEP
sp|Cont_P02438|KRB2A_SHEEP
sp|Cont_P02439|KRB2B_SHEEP
sp|Cont_P02440|KRB2C_SHEEP
sp|Cont_P02441|KRA3_SHEEP
sp|Cont_P02443|KRA3A_SHEEP
sp|Cont_P02444|KRA33_SHEEP
sp|Cont_P02445|KRA34_SHEEP
sp|Cont_P02534|K1M1_SHEEP
sp|Cont_P02539|K2M1_SHEEP
sp|Cont_P08131|KRB2D_SHEEP
sp|Cont_P15241|K2M2_SHEEP
sp|Cont_P25690|K1M2_SHEEP
sp|Cont_P25691|K2M3_SHEEP
sp|Cont_P26372|KRUC_SHEEP
sp|Cont_Q02958|KRA61_SHEEP
sp|Cont_P22629|SAV_STRAV
sp|Cont_P00761|TRYP_PIG
sp|Cont_P21578|LUXY_ALIFS
sp|Cont_AAAA1|Anti-FLAG_AffinityTag
sp|Cont_AAAA2|Anti-HA_AffinityTag
sp|Q9NWW9|PLAT2_HUMAN
sp|Q99569|PKP4_HUMAN
sp|Q02325|PLGB_HUMAN
sp|Q6UXB8|PI16_HUMAN
sp|P62195|PRS8_HUMAN
sp|Q13523|PRP4B_HUMAN
sp|A0A0G2JMD5|PRA33_HUMAN
sp|P23470|PTPRG_HUMAN
sp|Q86Y79|PTH_HUMAN
sp|Q99952|PTN18_HUMAN
sp|P08708|RS17_HUMAN
sp|Q9HAC7|SUCHY_HUMAN
sp|Q9Y3F1|TA6P_HUMAN
sp|G2XKQ0|SUMO5_HUMAN
sp|B0FP48|UPK3L_HUMAN
sp|Q7L8C5|SYT13_HUMAN
sp|Q9BT88|SYT11_HUMAN
sp|Q9Y6N9|USH1C_HUMAN
sp|Q495M9|USH1G_HUMAN
sp|A0A1B0GUX0|VAFNB_HUMAN
sp|O75410|TACC1_HUMAN
sp|Q5DID0|UROL1_HUMAN
sp|Q8TBG9|SYNPR_HUMAN
sp|Q9NVA4|T184C_HUMAN
sp|P13051|UNG_HUMAN
sp|O75528|TADA3_HUMAN
sp|P63027|VAMP2_HUMAN
sp|P21796|VDAC1_HUMAN
sp|Q15836|VAMP3_HUMAN
sp|Q9BV40|VAMP8_HUMAN
sp|Q9Y277|VDAC3_HUMAN
sp|Q16864|VATF_HUMAN
sp|Q8TAA9|VANG1_HUMAN
sp|C9J7I0|UMAD1_HUMAN
sp|Q8N2C9|UMAS1_HUMAN
sp|Q9ULK5|VANG2_HUMAN
sp|O95670|VATG2_HUMAN
sp|Q96LB4|VATG3_HUMAN
sp|Q8NBZ7|UXS1_HUMAN
sp|P11473|VDR_HUMAN
sp|Q9UPW8|UN13A_HUMAN
sp|Q9P0L0|VAPA_HUMAN
sp|Q9BXT4|TDRD1_HUMAN
sp|Q8NAT2|TDRD5_HUMAN
sp|O60347|TBC12_HUMAN
sp|P0CG35|TB15B_HUMAN
sp|P40227|TCPZ_HUMAN
sp|Q13569|TDG_HUMAN
sp|Q0P6H9|TMM62_HUMAN
sp|O60507|TPST1_HUMAN
sp|Q9UKU6|TRHDE_HUMAN
sp|Q8N6Q1|TMC5A_HUMAN
sp|O95150|TNF15_HUMAN
sp|Q9UK28|TM59L_HUMAN
sp|Q9NP99|TREM1_HUMAN
sp|Q8N616|TM148_HUMAN
sp|P35503|UD13_HUMAN
sp|Q9BXU7|UBP26_HUMAN
sp|A0A0A6YYG2|TVB66_HUMAN
sp|P61088|UBE2N_HUMAN
sp|Q9H313|TTYH1_HUMAN
sp|Q5JXB2|UE2NL_HUMAN
sp|O60637|TSN3_HUMAN
sp|Q9GZX9|TWSG1_HUMAN
sp|Q15361|TTF1_HUMAN
sp|A0A0B4J249|TVA5_HUMAN
sp|Q14146|URB2_HUMAN
sp|Q8N6Y0|USBP1_HUMAN
sp|A0A5B6|TVB28_HUMAN
sp|Q7Z4L5|TT21B_HUMAN
sp|A0A0K0K1B3|TVB30_HUMAN
sp|Q0VG73|YC023_HUMAN
sp|A6NGE7|URAD_HUMAN
sp|Q9UHT4|YG001_HUMAN
sp|Q8NBF4|YG006_HUMAN
sp|A4D1N5|YG018_HUMAN
sp|Q6ZRM9|YG024_HUMAN
sp|Q75L30|YG027_HUMAN
sp|Q8N976|YG039_HUMAN
sp|Q9BZS9|YG041_HUMAN
sp|Q8N814|YG045_HUMAN
sp|Q9HAA7|YG046_HUMAN
sp|P58557|YBEY_HUMAN
sp|Q9H8V8|YD018_HUMAN
sp|Q6ZRP5|YD019_HUMAN
sp|A8MVM7|YD021_HUMAN
sp|Q6ZS92|YD022_HUMAN
sp|A6NC05|YD286_HUMAN
sp|Q6ZR03|YU004_HUMAN
sp|A8MT66|YU005_HUMAN
sp|A8MWP4|YU008_HUMAN
sp|Q6ZRG5|YQ015_HUMAN
sp|Q6ZRU5|YQ032_HUMAN
sp|A8MZ25|YQ037_HUMAN
sp|A8MU10|YQ047_HUMAN
sp|A8MUN3|YQ048_HUMAN
sp|Q6ZS49|YQ050_HUMAN
sp|P59817|Z280A_HUMAN
sp|Q86YH2|Z280B_HUMAN
sp|Q6N043|Z280D_HUMAN
sp|Q9HBT8|Z286A_HUMAN
sp|Q86Y25|Z354C_HUMAN
sp|Q96PM9|Z385A_HUMAN
sp|Q66K41|Z385C_HUMAN
sp|Q9H6B1|Z385D_HUMAN
sp|P30926|ACHB4_HUMAN
sp|Q12979|ABR_HUMAN
sp|Q8WWZ7|ABCA5_HUMAN
sp|Q6UWZ7|ABRX1_HUMAN
sp|Q9UKV3|ACINU_HUMAN
sp|Q9BV23|ABHD6_HUMAN
sp|Q7L211|ABHDD_HUMAN
sp|Q5TYW2|A20A1_HUMAN
sp|Q7L4P6|BEND5_HUMAN
sp|Q8N1M1|BEST3_HUMAN
sp|Q8NFU0|BEST4_HUMAN
sp|Q96P26|5NT1B_HUMAN
sp|Q9H0P0|5NT3A_HUMAN
sp|O00400|ACATN_HUMAN
sp|P08173|ACM4_HUMAN
sp|O15155|BET1_HUMAN
sp|Q5FVE4|ACBG2_HUMAN
sp|Q4AC99|1A1L2_HUMAN
sp|Q8NDB2|BANK1_HUMAN
sp|Q13075|BIRC1_HUMAN
sp|Q8N9N5|BANP_HUMAN
sp|Q9BXK5|B2L13_HUMAN
sp|O15392|BIRC5_HUMAN
sp|Q9NPJ3|ACO13_HUMAN
sp|O00590|ACKR2_HUMAN
sp|O60566|BUB1B_HUMAN
sp|P61769|B2MG_HUMAN
sp|Q15173|2A5B_HUMAN
sp|Q16537|2A5E_HUMAN
sp|P22303|ACES_HUMAN
sp|P21399|ACOHC_HUMAN
sp|Q8WZ19|BACD1_HUMAN
sp|P30153|2AAA_HUMAN
sp|O00154|BACH_HUMAN
sp|Q99798|ACON_HUMAN
sp|P30154|2AAB_HUMAN
sp|P62258|1433E_HUMAN
sp|Q10589|BST2_HUMAN
sp|Q6QNY1|BL1S2_HUMAN
sp|Q9P2W7|B3GA1_HUMAN
sp|Q9H7C9|AAMDC_HUMAN
sp|Q86TX2|ACOT1_HUMAN
sp|Q9GZZ6|ACH10_HUMAN
sp|Q96KV6|BT2A3_HUMAN
sp|P61981|1433G_HUMAN
sp|O14734|ACOT8_HUMAN
sp|O95429|BAG4_HUMAN
sp|Q9H9L7|AKIR1_HUMAN
sp|Q15699|ALX1_HUMAN
sp|Q9H161|ALX4_HUMAN
sp|A9YTQ3|AHRR_HUMAN
sp|Q9HBW9|AGRL4_HUMAN
sp|Q15582|BGH3_HUMAN
sp|O00253|AGRP_HUMAN
sp|O95994|AGR2_HUMAN
sp|P35869|AHR_HUMAN
sp|Q6ZT62|BGIN_HUMAN
sp|Q9BXH1|BBC3_HUMAN
sp|Q719I0|AHSA2_HUMAN
sp|Q9H6S1|AZI2_HUMAN
sp|Q14137|BOP1_HUMAN
sp|Q6PI77|BHLH9_HUMAN
sp|P31749|AKT1_HUMAN
sp|Q9BYV1|AGT2_HUMAN
sp|P02760|AMBP_HUMAN
sp|O60241|AGRB2_HUMAN
sp|Q93088|BHMT1_HUMAN
sp|P31751|AKT2_HUMAN
sp|Q9BQI0|AIF1L_HUMAN
sp|Q99217|AMELX_HUMAN
sp|Q8N944|AMER3_HUMAN
sp|P40394|ADH7_HUMAN
sp|P43235|CATK_HUMAN
sp|P06881|CALCA_HUMAN
sp|Q6NS38|ALKB2_HUMAN
sp|Q9NXW9|ALKB4_HUMAN
sp|Q3KRA9|ALKB6_HUMAN
sp|Q8NAP1|CAST3_HUMAN
sp|P17516|AK1C4_HUMAN
sp|Q96KX2|CAZA3_HUMAN
sp|Q8N163|CCAR2_HUMAN
sp|Q13166|CATR1_HUMAN
sp|Q8WU43|CB015_HUMAN
sp|Q68DN1|CB016_HUMAN
sp|Q9NWW7|CB042_HUMAN
sp|Q6ZSB3|CB046_HUMAN
sp|Q2TAA5|ALG11_HUMAN
sp|Q86UN6|AKA28_HUMAN
sp|P55196|AFAD_HUMAN
sp|P0CW23|AKAI1_HUMAN
sp|P20292|AL5AP_HUMAN
sp|Q60I27|AL2CL_HUMAN
sp|P51826|AFF3_HUMAN
sp|Q9UKF5|ADA29_HUMAN
sp|Q9H9S4|CB39L_HUMAN
sp|Q8TD30|ALAT2_HUMAN
sp|P40145|ADCY8_HUMAN
sp|P24298|ALAT1_HUMAN
sp|Q8WTP8|AEN_HUMAN
sp|P84996|ALEX_HUMAN
sp|Q6UXC1|AEGP_HUMAN
sp|Q8NDL9|CBPC5_HUMAN
sp|Q96MC4|C295L_HUMAN
sp|Q8N350|CBARP_HUMAN
sp|Q96EY9|ADAT3_HUMAN
sp|Q6PK04|CC137_HUMAN
sp|O00555|CAC1A_HUMAN
sp|P14621|ACYP2_HUMAN
sp|P49069|CAMLG_HUMAN
sp|Q8N715|CC185_HUMAN
sp|Q7Z4H4|ADM2_HUMAN
sp|Q9H2P0|ADNP_HUMAN
sp|O60488|ACSL4_HUMAN
sp|Q6P461|ACSM6_HUMAN
sp|Q96P64|AGAP4_HUMAN
sp|Q9Y2J4|AMOL2_HUMAN
sp|Q96P47|AGAP3_HUMAN
sp|P55087|AQP4_HUMAN
sp|P04003|C4BPA_HUMAN
sp|P08588|ADRB1_HUMAN
sp|Q8IWT0|ARCH_HUMAN
sp|Q8IVW6|ARI3B_HUMAN
sp|P07451|CAH3_HUMAN
sp|Q4LE39|ARI4B_HUMAN
sp|O43315|AQP9_HUMAN
sp|O14727|APAF_HUMAN
sp|P05090|APOD_HUMAN
sp|Q96KT6|CH014_HUMAN
sp|Q8WW43|APH1B_HUMAN
sp|P01160|ANF_HUMAN
sp|Q96QE3|ATAD5_HUMAN
sp|P08243|ASNS_HUMAN
